task_name ,instance_num,job_name,task_type,status,start_time,end_time,plan_cpu,plan_mem
R8_1,11.0,j_688,1,Terminated,619105,619122,100.0,0.39
M1,1.0,j_688,1,Terminated,619105,619122,100.0,0.3
R6_1,11.0,j_688,1,Terminated,619105,619122,100.0,0.39
R9_1,11.0,j_688,1,Terminated,619105,619122,100.0,0.49
R4_1,11.0,j_688,1,Terminated,619105,619122,100.0,0.39
R7_1,11.0,j_688,1,Terminated,619105,619124,100.0,0.39
R15_14,1.0,j_688,1,Terminated,619105,619121,100.0,0.39
R3_2,1.0,j_688,1,Terminated,619105,619119,100.0,0.39
R2_1,11.0,j_688,1,Terminated,619105,619119,100.0,0.49
R14_1,11.0,j_688,1,Terminated,619105,619120,100.0,0.49
M11_10_13_15,3.0,j_688,1,Terminated,619105,619129,100.0,0.2
M1,19.0,j_689,1,Terminated,485451,485469,50.0,0.39
R2_1,1.0,j_699,1,Terminated,453052,453069,50.0,0.2
M1,3.0,j_699,1,Terminated,453052,453066,50.0,0.2
R2_1,1.0,j_703,1,Terminated,519967,519969,100.0,0.49
R4_3,1.0,j_703,1,Terminated,519967,519969,100.0,0.59
R3_2,1.0,j_703,1,Terminated,519967,519969,100.0,0.49
M1,1.0,j_703,1,Terminated,519967,519968,100.0,0.3
M1,1.0,j_708,1,Terminated,97022,97026,50.0,0.39
M2,1.0,j_711,1,Terminated,582759,582770,100.0,0.2
M1,1.0,j_711,1,Terminated,582759,582759,100.0,0.2
M3,1.0,j_711,1,Terminated,582759,582759,100.0,0.2
R2_1,1.0,j_713,1,Terminated,600358,600447,100.0,0.59
M1,2.0,j_713,1,Terminated,600312,600357,100.0,0.3
R2_1,1.0,j_715,1,Terminated,297039,297039,100.0,0.39
M1,1.0,j_715,1,Terminated,297039,297039,100.0,0.3
M1,1.0,j_716,1,Terminated,456407,456484,50.0,0.3
M1,128.0,j_717,1,Terminated,422383,424193,100.0,0.3
R2_1,45.0,j_717,1,Terminated,424193,428238,100.0,0.49
R3_2,43.0,j_717,1,Terminated,428238,429105,100.0,0.39
M3,1.0,j_719,1,Terminated,495366,495367,100.0,0.3
M2,1.0,j_719,1,Terminated,495366,495368,100.0,0.3
M1,12.0,j_719,1,Terminated,495366,495368,100.0,0.3
R7_6,1.0,j_719,1,Terminated,495366,495368,100.0,0.39
J5_1_2_4,15.0,j_719,1,Terminated,495366,495368,100.0,0.59
R4_3,1.0,j_719,1,Terminated,495366,495367,100.0,0.39
R6_5,1.0,j_719,1,Terminated,495366,495368,100.0,0.49
M1,1.0,j_721,1,Terminated,418114,418114,100.0,0.2
R2_1,1.0,j_726,1,Terminated,221540,221543,100.0,0.39
R12_15,9.0,j_726,1,Terminated,221540,221563,100.0,0.49
R8_10,223.0,j_726,1,Terminated,221540,221596,100.0,0.49
R16_15,9.0,j_726,1,Terminated,221540,221559,100.0,0.49
R18_17,1.0,j_726,1,Terminated,221540,221596,100.0,0.39
M15_5_14,9.0,j_726,1,Terminated,221540,221561,100.0,0.3
J17_2_4_6_8_11_12_16,697.0,j_726,1,Terminated,221540,221597,100.0,0.59
M7,1.0,j_726,1,Terminated,221540,221543,100.0,0.3
M9,5.0,j_726,1,Terminated,221540,221557,100.0,0.3
M13,1.0,j_726,1,Terminated,221540,221543,100.0,0.3
R6_15,9.0,j_726,1,Terminated,221540,221559,100.0,0.49
M1,1.0,j_726,1,Terminated,221540,221543,100.0,0.3
J10_3_7_9_14_15,17.0,j_726,1,Terminated,221540,221596,100.0,0.59
R5_7,1.0,j_726,1,Terminated,221540,221543,100.0,0.39
R4_10,223.0,j_726,1,Terminated,221540,221596,100.0,0.49
M3,1.0,j_726,1,Terminated,221540,221547,100.0,0.3
R11_10,223.0,j_726,1,Terminated,221540,221587,100.0,0.49
R14_13,1.0,j_726,1,Terminated,221540,221543,100.0,0.39
M2,1.0,j_728,1,Terminated,585148,585148,100.0,0.3
M1,1.0,j_728,1,Terminated,585148,585154,100.0,0.3
R4_3,3.0,j_728,1,Terminated,585148,585156,100.0,0.39
J3_1_2,3.0,j_728,1,Terminated,585148,585155,100.0,0.59
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_730,6,Terminated,591453,591457,10.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_730,6,Terminated,591453,591464,5.0,0.03
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_730,6,Terminated,591453,591460,30.0,0.05
M1,1.0,j_731,1,Terminated,626883,626884,100.0,0.3
M3,1.0,j_731,1,Terminated,626883,626885,100.0,0.3
M2,1.0,j_731,1,Terminated,626883,626885,100.0,0.3
J4_1_2_3,3.0,j_731,1,Terminated,626883,626885,100.0,0.49
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,2.0,j_738,10,Terminated,227210,227506,75.0,0.1
M1,1.0,j_740,1,Terminated,419628,419628,100.0,0.2
MergeTask,1.0,j_741,1,Terminated,404057,404061,100.0,0.1
M3_2,1.0,j_742,1,Terminated,126372,126379,100.0,0.3
R4_3,1.0,j_742,1,Terminated,126372,126379,100.0,0.39
M7,1.0,j_742,1,Terminated,126372,126377,100.0,0.3
R2_1,1.0,j_742,1,Terminated,126372,126378,100.0,0.39
M5,12.0,j_742,1,Terminated,126372,126379,100.0,0.3
R12_11,1.0,j_742,1,Terminated,126372,126380,100.0,0.49
R8_7,1.0,j_742,1,Terminated,126372,126378,100.0,0.39
M1,1.0,j_742,1,Terminated,126372,126378,100.0,0.3
R13_12,1.0,j_742,1,Terminated,126372,126381,100.0,0.39
M6,1.0,j_742,1,Terminated,126372,126378,100.0,0.3
M10,1.0,j_742,1,Terminated,126372,126378,100.0,0.3
J9_2_4_5_6_8,17.0,j_742,1,Terminated,126372,126380,100.0,0.59
J11_3_9_10,19.0,j_742,1,Terminated,126372,126380,100.0,0.59
R2_1,1.0,j_743,1,Terminated,466765,466767,50.0,0.2
R3_2,1.0,j_743,1,Terminated,466765,466767,50.0,0.2
M1,1.0,j_743,1,Terminated,466765,466765,50.0,0.2
M3,1.0,j_745,1,Terminated,377318,377318,100.0,0.3
M1,3.0,j_745,1,Terminated,377318,377319,100.0,0.3
M2,1.0,j_745,1,Terminated,377318,377319,100.0,0.3
J4_1_2_3,5.0,j_745,1,Terminated,377318,377320,100.0,0.49
R2_1,7.0,j_750,1,Terminated,518875,518881,100.0,0.39
M1,15.0,j_750,1,Terminated,518875,518880,100.0,0.3
R2_1,1.0,j_755,1,Terminated,449106,449107,50.0,0.2
R3_2,1.0,j_755,1,Terminated,449106,449108,50.0,0.2
M1,1.0,j_755,1,Terminated,449106,449107,50.0,0.2
R3_2,1.0,j_756,1,Terminated,589108,589110,100.0,0.39
R5_4,1.0,j_756,1,Terminated,589108,589110,100.0,0.49
R13_12,1.0,j_756,1,Terminated,589108,589113,100.0,0.39
M10,1.0,j_756,1,Terminated,589108,589112,100.0,0.3
M9,6.0,j_756,1,Terminated,589108,589112,100.0,0.3
J11_3_6_8_9_10,17.0,j_756,1,Terminated,589108,589113,100.0,0.59
M7,7.0,j_756,1,Terminated,589108,589112,100.0,0.3
R8_7,7.0,j_756,1,Terminated,589108,589113,100.0,0.49
M4,1.0,j_756,1,Terminated,589108,589110,100.0,0.3
M1,1.0,j_756,1,Terminated,589108,589110,100.0,0.3
R12_11,17.0,j_756,1,Terminated,589108,589113,100.0,0.49
R2_1,1.0,j_756,1,Terminated,589108,589110,100.0,0.49
R6_5,1.0,j_756,1,Terminated,589108,589110,100.0,0.39
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1.0,j_757,10,Terminated,228170,228181,100.0,0.1
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_759,6,Terminated,345557,345653,5.0,0.03
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_759,6,Terminated,345557,345572,10.0,0.05
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,9.0,j_759,6,Terminated,345557,345629,30.0,0.05
M1,1.0,j_760,1,Terminated,239942,239945,100.0,0.3
R4_3,1.0,j_760,1,Terminated,240260,240264,100.0,0.49
R7_6,1.0,j_760,1,Terminated,240268,240272,100.0,0.39
M5,1.0,j_760,1,Terminated,239942,239945,100.0,0.3
R2_1,1.0,j_760,1,Terminated,239945,240255,100.0,0.39
M3_2,7.0,j_760,1,Terminated,240256,240260,100.0,0.3
J6_4_5,1.0,j_760,1,Terminated,240264,240268,100.0,0.59
M1,1.0,j_764,1,Terminated,617535,617536,100.0,0.2
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1.0,j_766,10,Terminated,334392,334396,100.0,0.1
R2_1,1.0,j_770,1,Terminated,594541,594542,100.0,0.49
R3_2,1.0,j_770,1,Terminated,594541,594542,100.0,0.39
M1,1.0,j_770,1,Terminated,594541,594542,100.0,0.3
M1,2.0,j_771,1,Terminated,627499,627519,100.0,0.2
R2_1,1.0,j_775,1,Terminated,93070,93099,100.0,0.39
M1,2.0,j_775,1,Terminated,93065,93070,100.0,0.3
R2_1,255.0,j_784,1,Terminated,91959,91994,100.0,0.49
M1,764.0,j_784,1,Terminated,91959,91993,100.0,0.3
R3_2,1.0,j_784,1,Terminated,91959,91994,100.0,0.39
M1,1.0,j_786,1,Terminated,184097,184472,100.0,0.2
M3,1.0,j_787,1,Terminated,160002,160315,100.0,0.3
R2_1,1.0,j_787,1,Terminated,160009,160029,100.0,0.69
J5_2_4,3.0,j_787,1,Terminated,160686,160690,100.0,0.59
R4_3,1.0,j_787,1,Terminated,160315,160686,100.0,0.39
M1,143.0,j_787,1,Terminated,160002,160009,100.0,0.3
R6_5,1.0,j_787,1,Terminated,160690,160694,100.0,0.39
M3,3.0,j_788,1,Terminated,531519,531525,50.0,0.59
R4_3,1.0,j_788,1,Terminated,531519,531525,50.0,0.2
R2_1,1.0,j_788,1,Terminated,531519,531570,50.0,0.39
M1,1.0,j_788,1,Terminated,531519,531558,50.0,0.59
M6_2_5,891.0,j_788,1,Terminated,531519,531922,50.0,0.39
R5_4,1.0,j_788,1,Terminated,531519,531528,50.0,0.2
J3_1_2,1.0,j_789,1,Terminated,362572,362576,100.0,0.59
M2,1.0,j_789,1,Terminated,362568,362572,100.0,0.3
R5_4,1.0,j_789,1,Terminated,362580,362583,100.0,0.39
R4_3,1.0,j_789,1,Terminated,362577,362580,100.0,0.49
M1,1.0,j_789,1,Terminated,362568,362572,100.0,0.3
M6_5,1.0,j_789,1,Terminated,362583,362587,100.0,0.3
R7_6,1.0,j_789,1,Terminated,362587,362591,100.0,0.39
task_OTg1NjA1OTIxMzA4ODkxNg==,1.0,j_790,8,Terminated,237908,237914,100.0,0.59
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,5.0,j_791,10,Terminated,569676,570541,75.0,0.1
M1,1.0,j_792,1,Terminated,443911,443928,100.0,0.2
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,7.0,j_795,10,Terminated,560245,560758,75.0,0.1
J4_2_3,9.0,j_796,1,Terminated,237935,237941,100.0,0.59
M3,2.0,j_796,1,Terminated,237935,237939,100.0,0.3
J5_1_4,11.0,j_796,1,Terminated,237935,237941,100.0,0.59
R7_6,1.0,j_796,1,Terminated,237935,237941,100.0,0.39
M2,6.0,j_796,1,Terminated,237935,237939,100.0,0.3
M1,1.0,j_796,1,Terminated,237935,237938,100.0,0.3
R6_5,11.0,j_796,1,Terminated,237935,237941,100.0,0.49
R2_1,5.0,j_798,1,Terminated,631576,631586,100.0,0.39
M1,13.0,j_798,1,Terminated,631576,631586,100.0,0.3
M1,1.0,j_800,1,Terminated,119712,119712,100.0,0.3
R2_1,1.0,j_800,1,Terminated,119712,119712,100.0,0.39
M1,1.0,j_802,1,Terminated,508961,508964,100.0,0.3
M4,22.0,j_802,1,Terminated,508961,508968,100.0,0.3
R3_2,1.0,j_802,1,Terminated,508967,508970,100.0,0.39
J5_3_4,23.0,j_802,1,Terminated,508970,508973,100.0,0.49
R2_1,1.0,j_802,1,Terminated,508965,508967,100.0,0.49
M1,10.0,j_803,1,Terminated,380706,380710,50.0,0.2
R2_1,1.0,j_803,1,Terminated,380706,380713,50.0,0.2
R2_1,1.0,j_807,1,Terminated,536620,536620,100.0,0.39
M1,1.0,j_807,1,Terminated,536620,536620,100.0,0.3
M1,883.0,j_808,1,Terminated,105430,105605,50.0,0.39
M1,1.0,j_809,1,Terminated,358139,358141,100.0,0.2
M1,50.0,j_823,1,Terminated,312980,313027,100.0,0.2
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1.0,j_825,10,Terminated,407343,407408,75.0,0.1
M1,15.0,j_827,1,Terminated,200255,200256,50.0,0.2
R2_1,1.0,j_827,1,Terminated,200255,200256,50.0,0.2
M1,1.0,j_830,1,Terminated,185383,185384,100.0,0.2
R2_1,1.0,j_832,1,Terminated,444155,444163,100.0,0.39
M1,1.0,j_832,1,Terminated,444155,444162,100.0,0.3
M2,1.0,j_833,1,Terminated,273075,273100,50.0,0.3
M3,1.0,j_833,1,Terminated,273075,273083,50.0,0.2
M4,15.0,j_833,1,Terminated,273076,273232,50.0,0.39
M1,1.0,j_833,1,Terminated,273075,273106,50.0,0.39
J6_1_2_5,7.0,j_833,1,Terminated,273075,273405,50.0,0.3
R7_6,7.0,j_833,1,Terminated,273075,273429,50.0,0.39
J5_3_4,5.0,j_833,1,Terminated,273075,273338,50.0,0.49
M5,1.0,j_835,1,Terminated,652169,652173,100.0,0.3
R13_12,5.0,j_835,1,Terminated,652169,652173,100.0,0.49
J2_1_9_11,3.0,j_835,1,Terminated,652169,652173,100.0,0.59
M1,1.0,j_835,1,Terminated,652169,652170,100.0,0.3
M11_10,1.0,j_835,1,Terminated,652169,652172,100.0,0.3
R18_17,15.0,j_835,1,Terminated,652169,652186,100.0,0.49
R20_19,15.0,j_835,1,Terminated,652169,652187,100.0,0.39
R16_15,15.0,j_835,1,Terminated,652169,652186,100.0,0.49
M9,1.0,j_835,1,Terminated,652169,652169,100.0,0.3
J15_3_7_13_14,15.0,j_835,1,Terminated,652169,652186,100.0,0.59
R10_9,1.0,j_835,1,Terminated,652169,652169,100.0,0.39
R7_6,5.0,j_835,1,Terminated,652169,652185,100.0,0.49
M14,1.0,j_835,1,Terminated,652169,652170,100.0,0.3
R19_18,15.0,j_835,1,Terminated,652169,652187,100.0,0.49
J12_8_11,5.0,j_835,1,Terminated,652169,652173,100.0,0.59
R4_9,1.0,j_835,1,Terminated,652169,652169,100.0,0.39
R17_16,15.0,j_835,1,Terminated,652169,652186,100.0,0.49
M8,3.0,j_835,1,Terminated,652169,652172,100.0,0.3
R3_2,3.0,j_835,1,Terminated,652169,652173,100.0,0.49
J6_4_5_8,5.0,j_835,1,Terminated,652169,652184,100.0,0.59
M1,1.0,j_837,1,Terminated,632100,632101,50.0,0.2
R2_1,1.0,j_837,1,Terminated,632100,632101,50.0,0.2
M1,1.0,j_839,1,Terminated,323249,323249,100.0,0.2
M3,1.0,j_840,1,Terminated,394202,394205,50.0,0.2
R1_3,1.0,j_840,1,Terminated,394202,394204,50.0,0.2
R2_1,1.0,j_840,1,Terminated,394202,394205,50.0,0.2
R4_3,1.0,j_840,1,Terminated,394202,394205,50.0,0.2
R5_4,1.0,j_840,1,Terminated,394202,394205,50.0,0.2
J6_2_3_5,1.0,j_840,1,Terminated,394202,394205,50.0,0.2
R3_2,1.0,j_846,1,Terminated,644593,644599,100.0,0.39
R2_1,9.0,j_846,1,Terminated,644593,644599,100.0,0.49
M1,26.0,j_846,1,Terminated,644593,644599,100.0,0.3
MergeTask,2.0,j_847,1,Terminated,198025,198075,100.0,0.1
M1,1.0,j_849,1,Terminated,256386,256390,50.0,0.2
M1,1.0,j_852,1,Terminated,207655,207658,100.0,0.3
R2_1,1.0,j_852,1,Terminated,207659,207663,100.0,0.39
M3_2,1.0,j_852,1,Terminated,207663,207688,100.0,0.25
M1,1.0,j_854,1,Terminated,186182,186186,50.0,0.2
MergeTask,1.0,j_855,1,Terminated,138886,139205,100.0,0.1
R2_1,1.0,j_859,1,Terminated,184048,184048,100.0,0.49
R3_2,1.0,j_859,1,Terminated,184048,184048,100.0,0.39
M1,1.0,j_859,1,Terminated,184048,184048,100.0,0.3
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1.0,j_860,10,Terminated,490095,490519,75.0,0.1
MergeTask,3.0,j_862,1,Terminated,165672,165680,100.0,0.1
R2_1,1.0,j_864,1,Terminated,197125,197129,50.0,0.2
M1,1.0,j_864,1,Terminated,197125,197128,50.0,0.2
M4,1.0,j_865,1,Terminated,627056,627068,100.0,0.3
M1,3.0,j_865,1,Terminated,627056,627072,100.0,0.3
J14_9_13,164.0,j_865,1,Terminated,627188,627215,100.0,0.59
J8_6_7,257.0,j_865,1,Terminated,627102,627155,100.0,0.59
R19_18,1.0,j_865,1,Terminated,627415,627422,100.0,0.39
M7,179.0,j_865,1,Terminated,627056,627101,100.0,0.3
R2_1,1.0,j_865,1,Terminated,627072,627083,100.0,0.49
M5,5.0,j_865,1,Terminated,627056,627079,100.0,0.3
R17_16,1.0,j_865,1,Terminated,627383,627408,100.0,0.49
R18_17,1.0,j_865,1,Terminated,627408,627415,100.0,0.49
R9_8,257.0,j_865,1,Terminated,627155,627188,100.0,0.49
M12,66.0,j_865,1,Terminated,627056,627074,100.0,0.3
J13_10_11_12,1.0,j_865,1,Terminated,627074,627092,100.0,0.59
M10,1.0,j_865,1,Terminated,627056,627071,100.0,0.3
M11,1.0,j_865,1,Terminated,627056,627071,100.0,0.3
J15_5_14,2.0,j_865,1,Terminated,627215,627260,100.0,0.59
M6,77.0,j_865,1,Terminated,627056,627097,100.0,0.3
J16_2_3_4_15,1.0,j_865,1,Terminated,627260,627383,100.0,0.59
M3,1.0,j_865,1,Terminated,627056,627069,100.0,0.3
M1,1.0,j_868,1,Terminated,415562,415563,100.0,0.2
MergeTask,1.0,j_872,1,Terminated,348853,348857,100.0,0.1
R4_3,1.0,j_873,1,Terminated,453450,453454,100.0,0.39
M1,3.0,j_873,1,Terminated,453450,453454,100.0,0.3
J3_1_2,5.0,j_873,1,Terminated,453450,453454,100.0,0.59
M2,1.0,j_873,1,Terminated,453450,453451,100.0,0.3
R25_24,1.0,j_875,1,Terminated,379861,379866,100.0,0.39
J32_6_7_31,1111.0,j_875,1,Terminated,380417,380426,100.0,0.59
R35_34,1.0,j_875,1,Terminated,380460,380465,100.0,0.39
J33_1_2_3_32,25.0,j_875,1,Terminated,380427,380449,100.0,0.59
R34_33,1.0,j_875,1,Terminated,380449,380460,100.0,0.49
M10,1.0,j_875,1,Terminated,379852,379861,100.0,0.3
M1,4.0,j_875,1,Terminated,379852,379885,100.0,0.3
R23_22,1.0,j_875,1,Terminated,380274,380284,100.0,0.49
M12,13.0,j_875,1,Terminated,379852,379868,100.0,0.3
M11,1.0,j_875,1,Terminated,379852,379865,100.0,0.3
M17,565.0,j_875,1,Terminated,379852,379868,100.0,0.3
M4,7.0,j_875,1,Terminated,379852,379862,100.0,0.3
M9,6.0,j_875,1,Terminated,379852,379873,100.0,0.3
R6_5,1.0,j_875,1,Terminated,379867,379870,100.0,0.39
J31_8_30,17.0,j_875,1,Terminated,380400,380416,100.0,0.59
R27_26,1.0,j_875,1,Terminated,379874,379879,100.0,0.49
J20_16_19,9.0,j_875,1,Terminated,380122,380209,100.0,0.59
R5_4,1.0,j_875,1,Terminated,379862,379867,100.0,0.49
J18_16_17,9.0,j_875,1,Terminated,379890,380035,100.0,0.59
M3,37.0,j_875,1,Terminated,379852,379869,100.0,0.3
M14,31.0,j_875,1,Terminated,379852,379912,100.0,0.3
M2,42.0,j_875,1,Terminated,379852,379877,100.0,0.3
R15_14,31.0,j_875,1,Terminated,379912,379963,100.0,0.49
M7,7.0,j_875,1,Terminated,379852,379867,100.0,0.3
R13_12,5.0,j_875,1,Terminated,379869,379906,100.0,0.49
M24,1.0,j_875,1,Terminated,379852,379861,100.0,0.3
M8,751.0,j_875,1,Terminated,379852,379866,100.0,0.3
J30_9_10_29,1.0,j_875,1,Terminated,380339,380399,100.0,0.59
M26_25,29.0,j_875,1,Terminated,379866,379873,100.0,0.3
J21_15_20,48.0,j_875,1,Terminated,380209,380247,100.0,0.59
M16,68.0,j_875,1,Terminated,379852,379890,100.0,0.3
J22_13_21,4.0,j_875,1,Terminated,380247,380273,100.0,0.59
J28_11_23_27,1.0,j_875,1,Terminated,380284,380329,100.0,0.59
J19_16_18,9.0,j_875,1,Terminated,380035,380121,100.0,0.59
R29_28,1.0,j_875,1,Terminated,380329,380338,100.0,0.49
M1,1.0,j_876,1,Terminated,269128,269131,50.0,0.3
J7_1_2_6,7.0,j_881,1,Terminated,227461,227528,50.0,0.3
J5_3_4,5.0,j_881,1,Terminated,227461,227506,50.0,0.39
M1,1.0,j_881,1,Terminated,227461,227473,50.0,0.39
M4,1.0,j_881,1,Terminated,227461,227470,50.0,0.3
J6_3_5,5.0,j_881,1,Terminated,227461,227520,50.0,0.3
M2,5.0,j_881,1,Terminated,227461,227480,50.0,0.3
M3,4.0,j_881,1,Terminated,227461,227496,50.0,0.49
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_882,6,Terminated,394274,394335,5.0,0.03
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_882,6,Terminated,394274,394289,30.0,0.05
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_882,6,Terminated,394274,394277,10.0,0.05
R2_1,1.0,j_884,1,Terminated,180004,180005,100.0,0.49
R3_2,1.0,j_884,1,Terminated,180004,180005,100.0,0.39
M1,1.0,j_884,1,Terminated,180004,180005,100.0,0.3
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_887,6,Terminated,510688,510727,10.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_887,6,Terminated,510688,510735,5.0,0.03
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_887,6,Terminated,510688,510733,30.0,0.05
R2_1,1.0,j_891,1,Terminated,611106,611114,50.0,0.2
M1,24.0,j_891,1,Terminated,611106,611109,50.0,0.2
R3_2,1.0,j_892,1,Terminated,464439,464439,50.0,0.2
R2_1,1.0,j_892,1,Terminated,464439,464439,50.0,0.2
M1,1.0,j_892,1,Terminated,464439,464439,50.0,0.2
M1,1.0,j_894,1,Terminated,173612,173625,50.0,0.2
R2_1,1.0,j_895,1,Terminated,448478,448487,50.0,0.2
M1,1.0,j_895,1,Terminated,448478,448484,50.0,0.3
R2_1,1.0,j_900,1,Terminated,374733,374745,100.0,0.59
M1,510.0,j_900,1,Terminated,374683,374732,100.0,0.3
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,13.0,j_901,6,Terminated,668743,668771,30.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_901,6,Terminated,668743,668784,5.0,0.03
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_901,6,Terminated,668743,668754,10.0,0.05
task_NjM1MDIxNTcwNTgxOTE0MzM5,1.0,j_903,11,Terminated,273682,273694,100.0,0.19
M1,1.0,j_904,1,Terminated,208987,208992,50.0,0.39
J2_1,1.0,j_910,1,Terminated,422533,422551,100.0,0.49
M1,1.0,j_910,1,Terminated,422533,422543,100.0,0.3
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,3.0,j_913,10,Terminated,133013,133124,75.0,0.1
M1,1.0,j_915,1,Terminated,183850,183852,100.0,0.2
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,18.0,j_917,10,Terminated,560928,560985,100.0,0.1
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1.0,j_920,10,Terminated,585802,585841,100.0,0.1
M4,1.0,j_923,1,Terminated,101046,101046,50.0,0.2
M1,1.0,j_923,1,Terminated,101046,101046,50.0,0.2
M3,1.0,j_923,1,Terminated,101046,101046,50.0,0.2
R5_1_2_3_4,1.0,j_923,1,Terminated,101046,101046,50.0,0.2
M2,1.0,j_923,1,Terminated,101046,101046,50.0,0.2
M1,3.0,j_926,1,Terminated,450128,450192,100.0,0.3
J5_3_4,1.0,j_926,1,Terminated,450233,450263,100.0,0.59
M6,7.0,j_926,1,Terminated,450128,450208,100.0,0.3
J3_1_2,4.0,j_926,1,Terminated,450212,450233,100.0,0.59
M2,3.0,j_926,1,Terminated,450128,450212,100.0,0.3
J7_5_6,21.0,j_926,1,Terminated,450264,450278,100.0,0.59
R8_7,1.0,j_926,1,Terminated,450278,450284,100.0,0.39
M4,5.0,j_926,1,Terminated,450128,450152,100.0,0.3
M1,1.0,j_932,1,Terminated,575865,575869,100.0,0.2
R2_1,3.0,j_935,1,Terminated,448988,448992,100.0,0.49
R3_2,3.0,j_935,1,Terminated,448988,448993,100.0,0.39
M1,5.0,j_935,1,Terminated,448988,448992,100.0,0.3
J5_2_4,387.0,j_937,1,Terminated,360453,360728,50.0,0.39
R2_1,267.0,j_937,1,Terminated,360453,360627,50.0,0.49
M1,1179.0,j_937,1,Terminated,360453,360558,50.0,0.59
R4_3,275.0,j_937,1,Terminated,360453,360681,50.0,0.39
M3,158.0,j_937,1,Terminated,360453,360604,50.0,0.49
M1,1.0,j_939,1,Terminated,650618,650630,100.0,0.3
M3_2,71.0,j_939,1,Terminated,650618,650633,100.0,0.2
R2_1,1.0,j_939,1,Terminated,650618,650631,100.0,0.39
R5_4,1.0,j_944,1,Terminated,205396,205406,100.0,0.39
J4_1_3,1.0,j_944,1,Terminated,205378,205392,100.0,0.59
M1,8.0,j_944,1,Terminated,205323,205334,100.0,0.3
R2_1,1.0,j_944,1,Terminated,205334,205355,100.0,0.49
J3_1_2,1.0,j_944,1,Terminated,205358,205375,100.0,0.59
R2_1,1.0,j_947,1,Terminated,234412,234416,100.0,0.39
M1,1.0,j_947,1,Terminated,234407,234412,100.0,0.3
M5,3.0,j_949,1,Terminated,685549,685551,100.0,0.3
M7,53.0,j_949,1,Terminated,685549,685558,100.0,0.3
R2_1,1.0,j_949,1,Terminated,685549,685552,100.0,0.49
M1,1.0,j_949,1,Terminated,685549,685552,100.0,0.3
J4_2_3,35.0,j_949,1,Terminated,685549,685610,100.0,0.59
R9_8,93.0,j_949,1,Terminated,685549,685663,100.0,0.39
M3,33.0,j_949,1,Terminated,685549,685574,100.0,0.3
J6_4_5,39.0,j_949,1,Terminated,685549,685637,100.0,0.59
J8_6_7,93.0,j_949,1,Terminated,685549,685651,100.0,0.59
M3,683.0,j_955,1,Terminated,368367,368432,50.0,0.39
M1,11.0,j_955,1,Terminated,368367,368395,50.0,0.39
R7_6,1.0,j_955,1,Terminated,368367,368493,50.0,0.2
J5_2_4,11.0,j_955,1,Terminated,368367,368477,50.0,0.39
R6_5,3.0,j_955,1,Terminated,368367,368493,50.0,0.39
R2_1,9.0,j_955,1,Terminated,368367,368427,50.0,0.39
R4_3,5.0,j_955,1,Terminated,368367,368453,50.0,0.39
R2_1,3.0,j_956,1,Terminated,554235,554242,50.0,0.2
J8_3_5_7,107.0,j_956,1,Terminated,554235,554437,50.0,0.39
M1,3.0,j_956,1,Terminated,554235,554240,50.0,0.3
M6,40.0,j_956,1,Terminated,554235,554404,50.0,0.39
R5_4,3.0,j_956,1,Terminated,554235,554278,50.0,0.3
R7_6,3.0,j_956,1,Terminated,554235,554406,50.0,0.3
M4,573.0,j_956,1,Terminated,554235,554273,50.0,0.39
M3,170.0,j_956,1,Terminated,554235,554249,50.0,0.59
J9_2_8,3.0,j_956,1,Terminated,554235,554440,50.0,0.2
M1,4.0,j_959,1,Terminated,281413,281461,100.0,0.2
M1,1.0,j_964,1,Terminated,208742,208760,100.0,0.3
R2_1,1.0,j_964,1,Terminated,208760,208768,100.0,0.49
